"tweet_id","dataset","major","minor","tokens_n"
"955846888808427521","legislators","6","602","44"
"866991724345929728","legislators","12","1208","16"
"317674753727029250","legislators","5","505","20"
"67793315701067777","legislators","15","1523","26"
"246353762472587264","legislators","9","900","18"
"524288130308788225","legislators","0","0","11"
"300308416579121152","legislators","0","0","19"
"977572873232633857","legislators","25","2502","15"
"707801205704155140","legislators","13","1308","11"
"942904616747970562","legislators","1","105","48"
"256512008332132352","legislators","20","2012","21"
"780496286201946112","legislators","2","202","20"
"325017010960494592","legislators","6","602","23"
"336922608060727297","legislators","0","0","20"
"897134991758553088","legislators","1","107","11"
"1002306594238009344","legislators","7","707","44"
"733303131858145284","legislators","0","0","27"
"781558383438626820","legislators","6","600","20"
"963874160459046912","legislators","0","0","29"
"951806787514138624","legislators","6","601","28"
"951821618145349632","legislators","4","405","18"
"681453657490079744","legislators","0","0","19"
"509731924638584832","legislators","14","1499","18"
"872537646421217281","legislators","3","332","20"
"803662815022239744","legislators","5","505","25"
"959516228271427584","legislators","0","0","46"
"969005004710277120","legislators","7","705","25"
"936681354674176001","legislators","13","1303","32"
"517043174611902464","legislators","14","1403","26"
"742759834731315200","legislators","6","602","20"
"988864049290104835","legislators","0","0","29"
"440927990554591232","legislators","0","0","18"
"772870340749975553","legislators","0","0","18"
"623468414506565632","legislators","0","0","19"
"952940378935775232","legislators","9","900","33"
"613016450308132864","legislators","0","0","21"
"631803535844356096","legislators","0","0","24"
"622240899679043584","legislators","13","1305","20"
"989606734632226816","legislators","0","0","12"
"490470744464191488","legislators","0","0","10"
"595978592166813696","legislators","0","0","21"
"863843710555107330","legislators","0","0","26"
"675117599861178368","legislators","13","1305","20"
"938643517890617344","legislators","4","405","18"
"965075173933281280","legislators","6","602","15"
"845306785217040385","legislators","13","1303","27"
"433311598136922112","legislators","13","1308","18"
"922556447002591233","legislators","13","1303","25"
"974061378817462272","legislators","0","0","19"
"997586850255486977","legislators","13","1304","13"
"594827822679592960","legislators","3","342","13"
"905106152727298048","legislators","9","900","17"
"618038950297489408","legislators","1","107","19"
"859844397344505856","legislators","3","332","20"
"357542114004971524","legislators","3","332","13"
"603936838412271616","legislators","0","0","21"
"938139540451151872","legislators","3","342","47"
"772814310431035392","legislators","3","342","20"
"192122671822155778","legislators","0","0","18"
"452924002923986944","legislators","13","1300","11"
"902926825231237120","legislators","1","105","26"
"992791173021384704","legislators","24","2400","45"
"817440015198220288","legislators","13","1308","16"
"860206957260677121","legislators","13","1303","20"
"791595331469185024","legislators","0","0","21"
"932487878545985536","legislators","4","405","16"
"668160206564519937","legislators","0","0","19"
"914713322255241216","legislators","0","0","24"
"109267508195885056","legislators","13","1305","20"
"889907623138435072","legislators","13","1300","24"
"827292839121997826","legislators","0","0","19"
"1003710566504882176","legislators","20","2012","46"
"648894717783109632","legislators","19","1921","14"
"950552924169560065","legislators","9","900","38"
"998004456359911430","legislators","0","0","29"
"967683453356519424","legislators","20","2012","29"
"758069208089501696","legislators","20","2012","16"
"509439397549199360","legislators","0","0","9"
"435124735945760768","legislators","0","0","13"
"583382854756741122","legislators","0","0","17"
"240114499896619008","legislators","5","500","16"
"881888118449754112","legislators","0","0","12"
"685872850457198593","legislators","20","2012","11"
"849628999424671744","legislators","7","704","14"
"793113933905170433","legislators","20","2012","20"
"933468267313844229","legislators","0","0","9"
"834922618549497857","legislators","24","2400","23"
"535484133162881025","legislators","0","0","21"
"927594499131535360","legislators","0","0","14"
"477899186847772672","legislators","0","0","18"
"991768243240095744","legislators","20","2012","17"
"134041428383891456","legislators","20","2012","23"
"326777610396893187","legislators","0","0","12"
"880928303313506304","legislators","20","2001","13"
"911953116295237632","legislators","0","0","25"
"763843965846118400","legislators","20","2012","19"
"774328322083942400","legislators","16","1608","22"
"439426512992088064","legislators","0","0","14"
"654996344822632448","legislators","0","0","7"
"784905540899962880","legislators","20","2012","10"
"3823836968","legislators","0","0","16"
"703648810485030915","legislators","0","0","23"
"123584441217069056","legislators","0","0","14"
"710838642655105024","legislators","0","0","14"
"116244854807339008","legislators","0","0","19"
"486546005509160960","legislators","20","2012","12"
"571114441309159424","legislators","20","2012","19"
"345038664994258944","legislators","24","2400","16"
"388283689236725760","legislators","20","2005","19"
"511500542439600128","legislators","0","0","19"
"973175358215409664","legislators","0","0","15"
"795694773118111744","legislators","20","2012","19"
"4691189312","legislators","0","0","22"
"925478291070504960","legislators","0","0","21"
"816327316141809664","legislators","0","0","10"
"932629369369047045","legislators","0","0","14"
"516678943462928384","legislators","20","2012","22"
"903259161630269440","legislators","0","0","18"
"476425682864463872","legislators","0","0","13"
"789597506804019201","legislators","0","0","16"
"350621947417214976","legislators","13","1399","12"
"494641883079917568","legislators","0","0","16"
"882317833325170695","legislators","0","0","12"
"832901228149538816","legislators","20","2010","6"
"179559367266402304","legislators","1","105","16"
"858434920380858368","legislators","0","0","21"
"428176565625581569","legislators","0","0","21"
"868613174383099904","legislators","0","0","15"
"893522372128526336","legislators","0","0","11"
"470765137058865152","legislators","0","0","13"
"410249975465910272","legislators","0","0","10"
"880970519436283904","legislators","20","2012","24"
"817035243618271232","legislators","13","1305","18"
"728251942900797440","legislators","0","0","12"
"719565858721411073","legislators","20","2012","16"
"588495596085874688","legislators","0","0","8"
"940286849611792384","legislators","20","2012","20"
"504724390484115456","legislators","24","2400","26"
"289854472631484416","legislators","20","2012","22"
"988817914546544640","legislators","20","2012","15"
"799099380171231232","legislators","0","0","11"
"573565696900268032","legislators","0","0","24"
"675139196324028418","legislators","20","2012","13"
"678954048620388352","legislators","20","2012","13"
"565481959947001858","legislators","20","2012","19"
"799621691286683648","legislators","24","2400","20"
"630253767766749184","legislators","0","0","4"
"844952437496709124","legislators","10","1098","23"
"927594207715512323","legislators","0","0","14"
"897473848597250056","legislators","2","201","18"
"44199605478494208","legislators","0","0","13"
"655104315112095745","legislators","7","701","17"
"596723296848097280","legislators","5","503","12"
"230423870845370372","legislators","20","2012","19"
"639411063402971137","legislators","1","107","14"
"264123064193798144","legislators","20","2012","14"
"530787118495567872","legislators","20","2012","18"
"907623213009657856","legislators","20","2012","27"
"732329151122661378","legislators","0","0","20"
"185107585546977281","legislators","20","2032","20"
"498200277359816704","legislators","20","2012","18"
"593576523795271681","legislators","20","2012","21"
"924048117518958593","legislators","0","0","19"
"5115383084","legislators","0","0","26"
"654111658642571264","legislators","20","2012","18"
"589222116832055297","legislators","0","0","18"
"1003789651918970880","legislators","0","0","38"
"227812193637371904","legislators","0","0","20"
"616310688319979520","legislators","0","0","15"
"942100854362071040","legislators","0","0","12"
"432183428528623617","legislators","4","405","24"
"618473962641747968","legislators","1","105","8"
"14746234409451520","legislators","1","105","14"
"931648050522742792","legislators","0","0","15"
"623901489925353472","legislators","2","205","12"
"583623489736740865","legislators","0","0","13"
"781283018954551297","legislators","4","499","18"
"794040251777949696","legislators","24","2400","15"
"344925200040722432","legislators","0","0","17"
"579871800173064192","legislators","0","0","8"
"819615760704159744","legislators","4","400","10"
"621818869615849472","legislators","0","0","17"
"639180174555123712","legislators","0","0","17"
"502530120901754880","legislators","0","0","16"
"697111049036767233","legislators","4","400","15"
"785546860303884292","legislators","4","405","17"
"842012446491574272","legislators","24","2400","16"
